City_ID,City,Country,Date,Lat,Long,Max Temp,Humidity,Cloudiness,Wind Speed
167,Kurtamysh,RU,2021-12-26 00:17:26,54.9103,64.4319,-12.69,97,6,8.01
168,San Nicolas,PH,2021-12-26 00:17:27,18.1725,120.5953,78.71,73,75,13.8
169,Conde,BR,2021-12-26 00:17:27,-7.2597,-34.9075,80.06,89,20,5.75
170,Victoria,HK,2021-12-26 00:17:27,22.2855,114.1577,61.32,78,97,5.01
171,Tuktoyaktuk,CA,2021-12-26 00:17:28,69.4541,-133.0374,-22.0,76,1,11.5
172,Sainte-marie,RE,2021-12-26 00:17:28,-20.8968,55.5496,77.77,92,0,4.61
173,Togul,RU,2021-12-26 00:17:29,53.465,85.9128,7.03,97,100,1.7
174,Salalah,OM,2021-12-26 00:17:29,17.0151,54.0924,69.89,68,20,4.61
175,Colombo,LK,2021-12-26 00:13:18,6.9319,79.8478,70.97,81,50,8.93
176,Burgeo,CA,2021-12-26 00:15:21,47.6167,-57.6152,27.99,75,15,16.35
177,Am Timan,TD,2021-12-26 00:17:30,11.0297,20.2827,75.27,26,6,6.55
178,Lerwick,GB,2021-12-26 00:14:13,60.1545,-1.1494,39.2,62,54,8.61
179,Marsh Harbour,BS,2021-12-26 00:17:31,26.5412,-77.0636,72.66,56,0,2.24
180,Jackson,US,2021-12-26 00:15:11,42.4165,-122.8345,37.27,94,90,3.44
181,Kudahuvadhoo,MV,2021-12-26 00:17:31,2.6708,72.8944,81.41,64,87,14.47
182,Muisne,EC,2021-12-26 00:17:32,0.6,-80.0333,75.9,84,93,8.99
183,Georgetown,MY,2021-12-26 00:15:21,5.4112,100.3354,79.9,88,20,1.14
184,Longyearbyen,SJ,2021-12-26 00:17:32,78.2186,15.6401,22.84,68,20,23.02
185,Kyrylivka,UA,2021-12-26 00:17:33,46.3759,35.3675,43.23,94,99,14.76
186,Vila Velha,BR,2021-12-26 00:17:33,-20.3297,-40.2925,75.15,75,0,1.01
187,Margate,GB,2021-12-26 00:17:33,51.3813,1.3862,42.89,93,100,1.99
188,Atbasar,KZ,2021-12-26 00:17:34,51.8,68.3333,-3.46,98,72,6.91
189,Whithorn,JM,2021-12-26 00:17:34,18.2604,-78.0378,76.26,89,57,2.91
190,Awjilah,LY,2021-12-26 00:17:36,29.1081,21.2869,55.17,48,0,8.14
191,Dingle,PH,2021-12-26 00:17:36,10.9995,122.6711,77.76,88,100,10.76
192,Pisco,PE,2021-12-26 00:17:37,-13.7,-76.2167,69.85,78,75,14.97
193,Falesti,MD,2021-12-26 00:17:37,47.5736,27.7092,27.01,97,100,6.02
194,Miramar,US,2021-12-26 00:17:37,25.9873,-80.2323,73.99,77,1,3.44
195,El Tigre,VE,2021-12-26 00:17:38,8.8875,-64.2454,76.82,76,79,10.54
196,Normandin,CA,2021-12-26 00:17:38,48.8333,-72.5321,1.71,71,100,2.3
197,Hamilton,US,2021-12-26 00:16:29,39.1834,-84.5333,57.42,93,20,6.91
198,Ascension,US,2021-12-26 00:17:39,30.2169,-90.9001,73.27,80,1,3.44
199,Port Blair,IN,2021-12-26 00:17:39,11.6667,92.75,76.21,75,45,8.81
200,Peterhead,GB,2021-12-26 00:17:40,57.5058,-1.7981,39.6,58,84,24.79
201,Monte Carmelo,BR,2021-12-26 00:17:40,-18.7247,-47.4986,66.36,84,15,3.38
202,Luderitz,NA,2021-12-26 00:17:41,-26.6481,15.1594,61.23,85,0,5.84
203,Leningradskiy,RU,2021-12-26 00:17:41,69.3833,178.4167,-11.6,98,100,7.18
204,Kavaratti,IN,2021-12-26 00:17:42,10.5669,72.642,81.1,68,44,9.73
205,Purpe,RU,2021-12-26 00:17:42,64.4803,76.6897,-13.5,96,59,12.03
206,Turukhansk,RU,2021-12-26 00:17:42,65.8167,87.9833,-8.43,98,100,8.48
207,Aviles,ES,2021-12-26 00:17:43,43.5547,-5.9248,54.73,97,75,3.44
208,Klaksvik,FO,2021-12-26 00:17:43,62.2266,-6.589,34.72,61,98,14.7
209,Sept-iles,CA,2021-12-26 00:17:44,50.2001,-66.3821,21.72,78,1,8.05
210,Camana,PE,2021-12-26 00:17:44,-16.6228,-72.7111,70.29,84,82,2.95
211,Coahuayana,MX,2021-12-26 00:17:45,18.7333,-103.6833,81.88,74,70,4.27
212,Tautira,PF,2021-12-26 00:17:45,-17.7333,-149.15,86.02,77,15,16.24
213,Kutum,SD,2021-12-26 00:17:45,14.2,24.6667,57.2,23,11,6.82
214,Ongandjera,NA,2021-12-26 00:17:46,-17.8833,15.0667,73.27,27,7,1.48
215,Vengerovo,RU,2021-12-26 00:17:46,55.6848,76.7471,-1.43,91,99,6.44
216,Saint-francois,FR,2021-12-26 00:17:47,46.4154,3.9054,44.47,99,90,0.0
217,Necochea,AR,2021-12-26 00:17:47,-38.5473,-58.7368,62.04,76,0,1.36
218,Sao Filipe,CV,2021-12-26 00:17:47,14.8961,-24.4956,76.62,66,34,6.96
219,Kidal,ML,2021-12-26 00:17:48,18.4411,1.4078,66.83,16,100,6.53
220,Bengkulu,ID,2021-12-26 00:17:48,-3.8004,102.2655,75.24,89,92,4.09
221,Bambous Virieux,MU,2021-12-26 00:17:49,-20.3428,57.7575,77.22,88,75,4.61
222,Floro,NO,2021-12-26 00:17:49,61.5996,5.0328,33.96,93,90,5.75
223,Lufilufi,WS,2021-12-26 00:17:49,-13.8745,-171.5986,91.18,75,44,12.03
224,Narsaq,GL,2021-12-26 00:17:50,60.9167,-46.05,43.02,46,100,21.5
225,Ostrovnoy,RU,2021-12-26 00:17:50,68.0531,39.5131,17.83,88,100,17.22
226,Sydney Mines,CA,2021-12-26 00:17:51,46.2367,-60.2177,34.25,79,90,5.99
227,Tazovskiy,RU,2021-12-26 00:17:51,67.4667,78.7,-3.73,93,100,13.47
228,Hofn,IS,2021-12-26 00:17:52,64.2539,-15.2082,34.75,97,100,15.97
229,Ilulissat,GL,2021-12-26 00:17:52,69.2167,-51.1,30.22,31,5,16.11
230,Livingston,GB,2021-12-26 00:17:53,55.9029,-3.5226,37.45,72,20,9.22
231,Lokosovo,RU,2021-12-26 00:17:54,61.1333,74.8167,-8.52,96,17,7.18
232,Saldanha,ZA,2021-12-26 00:17:54,-33.0117,17.9442,64.45,91,23,9.93
233,Bisira,PA,2021-12-26 00:17:54,8.5196,-81.7115,59.22,95,90,5.19
234,Edd,ER,2021-12-26 00:17:55,13.9297,41.6925,76.33,62,0,7.9
235,Qiryat Gat,IL,2021-12-26 00:17:55,31.61,34.7642,50.4,65,0,5.35
236,Araouane,ML,2021-12-26 00:17:56,18.9048,-3.5265,67.5,18,0,6.85
237,Dubti,ET,2021-12-26 00:17:56,11.7361,41.0853,73.27,50,0,8.59
238,Wheeling,US,2021-12-26 00:17:56,42.1392,-87.929,40.82,73,1,0.0
239,Cayenne,GF,2021-12-26 00:15:15,4.9333,-52.3333,81.09,87,75,1.01
240,Menongue,AO,2021-12-26 00:17:57,-14.6585,17.691,64.11,87,99,4.79
241,Celestun,MX,2021-12-26 00:17:58,20.8667,-90.4,74.82,64,0,13.09
242,Avera,US,2021-12-26 00:17:58,33.194,-82.5271,69.67,77,2,10.67
243,Kankon,IN,2021-12-26 00:17:58,15.0167,74.0167,71.4,79,6,4.45
244,Kingman,US,2021-12-26 00:13:40,35.1894,-114.053,49.53,71,1,8.05
245,Jumla,NP,2021-12-26 00:17:59,29.2747,82.1838,28.81,79,54,4.52
246,Sorland,NO,2021-12-26 00:17:59,67.667,12.6934,35.13,66,100,18.5
247,Agirish,RU,2021-12-26 00:18:00,61.9247,63.0231,-0.09,91,64,10.8
248,Jablah,SY,2021-12-26 00:18:00,35.3614,35.9256,44.89,81,0,4.61
249,Moramanga,MG,2021-12-26 00:18:01,-18.9333,48.2,67.6,97,100,1.57
250,Chlorakas,CY,2021-12-26 00:18:01,34.8042,32.4083,52.83,77,75,4.61
251,Cotoca,BO,2021-12-26 00:18:01,-17.8167,-63.05,76.86,87,77,5.39
252,Nampula,MZ,2021-12-26 00:18:02,-15.1165,39.2666,75.15,83,20,3.44
253,Cabo San Lucas,MX,2021-12-26 00:18:02,22.8909,-109.9124,80.51,55,1,3.0
254,Porto Seguro,BR,2021-12-26 00:18:03,-16.4497,-39.0647,72.12,100,75,3.44
255,Kruisfontein,ZA,2021-12-26 00:18:03,-34.0033,24.7314,64.89,93,77,3.0
256,Mayuge,UG,2021-12-26 00:18:03,0.4597,33.4803,64.38,93,91,3.4
257,Richards Bay,ZA,2021-12-26 00:18:04,-28.783,32.0377,71.38,84,99,9.82
258,Grindavik,IS,2021-12-26 00:18:04,63.8424,-22.4338,35.55,86,75,16.11
259,Jaggayyapeta,IN,2021-12-26 00:18:05,16.9,80.1,65.12,89,0,4.0
260,West Wendover,US,2021-12-26 00:14:27,40.7391,-114.0733,42.01,49,2,17.27
261,Port-gentil,GA,2021-12-26 00:18:05,-0.7193,8.7815,80.24,81,97,7.36
262,La Asuncion,VE,2021-12-26 00:18:06,11.0333,-63.8628,78.53,94,71,12.66
263,Bonavista,CA,2021-12-26 00:18:06,48.6499,-53.1147,28.11,78,100,24.25
264,Fortuna,US,2021-12-26 00:15:11,40.5982,-124.1573,44.19,91,75,0.0
265,Chazuta,PE,2021-12-26 00:18:07,-6.5742,-76.1367,90.45,77,37,2.82
266,Santa Lucia,ES,2021-12-26 00:18:07,27.9117,-15.5407,54.72,67,0,0.0
267,Maniitsoq,GL,2021-12-26 00:18:08,65.4167,-52.9,30.45,56,0,4.83
268,Freeport,US,2021-12-26 00:18:08,40.6576,-73.5832,50.49,81,75,0.0
269,Dakar,SN,2021-12-26 00:18:09,14.6937,-17.4441,79.68,78,0,11.5
270,Wilmington,US,2021-12-26 00:15:22,34.2257,-77.9447,62.98,70,1,13.8
271,Albany,US,2021-12-26 00:18:09,42.6001,-73.9662,39.72,94,100,1.41
272,Havre-saint-pierre,CA,2021-12-26 00:18:10,50.2334,-63.5986,32.0,86,75,11.5
273,Carutapera,BR,2021-12-26 00:18:10,-1.195,-46.02,75.92,93,100,4.85
274,Safaga,EG,2021-12-26 00:18:10,26.7292,33.9365,59.74,51,0,16.13
275,Terra Nova,BR,2021-12-26 00:18:11,-12.3667,-40.6667,66.92,98,100,3.4
276,Vestmanna,FO,2021-12-26 00:18:11,62.1564,-7.1664,32.92,86,75,12.66
277,Port Shepstone,ZA,2021-12-26 00:18:12,-30.7414,30.455,71.17,91,96,15.61
